sample_id,action_json_file,action_json_path,image_count_in_cad,example_image_paths,example_view_indices,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,complexity_score,complexity_label
00102125,00102125.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102125.json,5,images/0010/00102125_3.png | images/0010/00102125_4.png | images/0010/00102125_0.png | images/0010/00102125_1.png | images/0010/00102125_2.png,"0,1,2,3,4",32,16,4,6558.0,2,0.057026,low
00062930,00062930.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00062930.json,5,images/0006/00062930_1.png | images/0006/00062930_4.png | images/0006/00062930_0.png | images/0006/00062930_2.png | images/0006/00062930_3.png,"0,1,2,3,4",32,16,4,6554.0,2,0.057021,low
00080752,00080752.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00080752.json,5,images/0008/00080752_3.png | images/0008/00080752_4.png | images/0008/00080752_1.png | images/0008/00080752_0.png | images/0008/00080752_2.png,"0,1,2,3,4",32,16,4,6544.0,2,0.05701,low
00282169,00282169.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282169.json,5,images/0028/00282169_1.png | images/0028/00282169_2.png | images/0028/00282169_4.png | images/0028/00282169_3.png | images/0028/00282169_0.png,"0,1,2,3,4",32,16,4,6518.0,2,0.056982,low
00287469,00287469.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00287469.json,5,images/0028/00287469_2.png | images/0028/00287469_4.png | images/0028/00287469_0.png | images/0028/00287469_1.png | images/0028/00287469_3.png,"0,1,2,3,4",32,16,4,6502.0,2,0.056964,low
00101996,00101996.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101996.json,5,images/0010/00101996_1.png | images/0010/00101996_2.png | images/0010/00101996_0.png | images/0010/00101996_4.png | images/0010/00101996_3.png,"0,1,2,3,4",32,16,4,6499.0,2,0.056961,low
00280456,00280456.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00280456.json,5,images/0028/00280456_1.png | images/0028/00280456_2.png | images/0028/00280456_0.png | images/0028/00280456_3.png | images/0028/00280456_4.png,"0,1,2,3,4",32,16,4,6492.0,2,0.056953,low
00214086,00214086.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00214086.json,5,images/0021/00214086_1.png | images/0021/00214086_4.png | images/0021/00214086_0.png | images/0021/00214086_2.png | images/0021/00214086_3.png,"0,1,2,3,4",32,16,4,6483.0,2,0.056943,low
00277863,00277863.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00277863.json,5,images/0027/00277863_1.png | images/0027/00277863_0.png | images/0027/00277863_3.png | images/0027/00277863_4.png | images/0027/00277863_2.png,"0,1,2,3,4",32,16,4,6459.0,2,0.056917,low
00169037,00169037.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00169037.json,5,images/0016/00169037_2.png | images/0016/00169037_3.png | images/0016/00169037_1.png | images/0016/00169037_4.png | images/0016/00169037_0.png,"0,1,2,3,4",28,14,4,7011.0,3,0.05691,low
00102126,00102126.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102126.json,5,images/0010/00102126_4.png | images/0010/00102126_0.png | images/0010/00102126_1.png | images/0010/00102126_2.png | images/0010/00102126_3.png,"0,1,2,3,4",32,16,4,6437.0,2,0.056892,low
00106087,00106087.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00106087.json,5,images/0010/00106087_2.png | images/0010/00106087_0.png | images/0010/00106087_3.png | images/0010/00106087_4.png | images/0010/00106087_1.png,"0,1,2,3,4",28,14,4,6992.0,3,0.056889,low
00078383,00078383.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00078383.json,5,images/0007/00078383_0.png | images/0007/00078383_4.png | images/0007/00078383_2.png | images/0007/00078383_3.png | images/0007/00078383_1.png,"0,1,2,3,4",32,16,4,6388.0,2,0.056838,low
00059924,00059924.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00059924.json,5,images/0005/00059924_4.png | images/0005/00059924_3.png | images/0005/00059924_2.png | images/0005/00059924_0.png | images/0005/00059924_1.png,"0,1,2,3,4",32,16,4,6314.0,2,0.056757,low
00285777,00285777.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00285777.json,5,images/0028/00285777_0.png | images/0028/00285777_3.png | images/0028/00285777_4.png | images/0028/00285777_2.png | images/0028/00285777_1.png,"0,1,2,3,4",32,16,4,6312.0,2,0.056755,low
00285734,00285734.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00285734.json,5,images/0028/00285734_2.png | images/0028/00285734_4.png | images/0028/00285734_0.png | images/0028/00285734_1.png | images/0028/00285734_3.png,"0,1,2,3,4",32,16,4,6301.0,2,0.056742,low
00137552,00137552.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00137552.json,5,images/0013/00137552_3.png | images/0013/00137552_0.png | images/0013/00137552_1.png | images/0013/00137552_2.png | images/0013/00137552_4.png,"0,1,2,3,4",28,14,4,6849.0,3,0.056732,low
00284162,00284162.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284162.json,5,images/0028/00284162_4.png | images/0028/00284162_1.png | images/0028/00284162_3.png | images/0028/00284162_0.png | images/0028/00284162_2.png,"0,1,2,3,4",32,16,4,6269.0,2,0.056707,low
00140141,00140141.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00140141.json,5,images/0014/00140141_3.png | images/0014/00140141_0.png | images/0014/00140141_4.png | images/0014/00140141_2.png | images/0014/00140141_1.png,"0,1,2,3,4",28,14,4,6818.0,3,0.056697,low
00285665,00285665.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00285665.json,5,images/0028/00285665_4.png | images/0028/00285665_1.png | images/0028/00285665_3.png | images/0028/00285665_0.png | images/0028/00285665_2.png,"0,1,2,3,4",32,16,4,6257.0,2,0.056694,low
00242466,00242466.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00242466.json,5,images/0024/00242466_1.png | images/0024/00242466_0.png | images/0024/00242466_2.png | images/0024/00242466_3.png | images/0024/00242466_4.png,"0,1,2,3,4",32,16,4,6199.0,2,0.05663,low
00305310,00305310.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00305310.json,2,images/0030/00305310_4.png | images/0030/00305310_3.png,"3,4",32,16,4,6198.0,2,0.056629,low
00102127,00102127.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102127.json,5,images/0010/00102127_4.png | images/0010/00102127_0.png | images/0010/00102127_1.png | images/0010/00102127_2.png | images/0010/00102127_3.png,"0,1,2,3,4",32,16,4,6156.0,2,0.056583,low
00284209,00284209.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284209.json,5,images/0028/00284209_0.png | images/0028/00284209_4.png | images/0028/00284209_3.png | images/0028/00284209_1.png | images/0028/00284209_2.png,"0,1,2,3,4",32,16,4,6137.0,2,0.056562,low
00283905,00283905.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00283905.json,5,images/0028/00283905_3.png | images/0028/00283905_1.png | images/0028/00283905_0.png | images/0028/00283905_2.png | images/0028/00283905_4.png,"0,1,2,3,4",28,14,4,6666.0,3,0.05653,low
00120032,00120032.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00120032.json,5,images/0012/00120032_4.png | images/0012/00120032_2.png | images/0012/00120032_0.png | images/0012/00120032_3.png | images/0012/00120032_1.png,"0,1,2,3,4",32,16,4,6099.0,2,0.05652,low
00036371,00036371.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00036371.json,5,images/0003/00036371_1.png | images/0003/00036371_3.png | images/0003/00036371_4.png | images/0003/00036371_2.png | images/0003/00036371_0.png,"0,1,2,3,4",32,16,4,6073.0,2,0.056491,low
00004753,00004753.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00004753.json,5,images/0000/00004753_0.png | images/0000/00004753_3.png | images/0000/00004753_4.png | images/0000/00004753_1.png | images/0000/00004753_2.png,"0,1,2,3,4",28,14,4,6607.0,3,0.056465,low
00211873,00211873.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00211873.json,5,images/0021/00211873_2.png | images/0021/00211873_4.png | images/0021/00211873_0.png | images/0021/00211873_3.png | images/0021/00211873_1.png,"0,1,2,3,4",32,16,4,6027.0,2,0.05644,low
00140137,00140137.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00140137.json,5,images/0014/00140137_1.png | images/0014/00140137_4.png | images/0014/00140137_3.png | images/0014/00140137_2.png | images/0014/00140137_0.png,"0,1,2,3,4",28,14,4,6584.0,3,0.05644,low
00146082,00146082.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00146082.json,5,images/0014/00146082_1.png | images/0014/00146082_0.png | images/0014/00146082_2.png | images/0014/00146082_3.png | images/0014/00146082_4.png,"0,1,2,3,4",28,14,4,6556.0,3,0.056409,low
00155481,00155481.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00155481.json,5,images/0015/00155481_0.png | images/0015/00155481_1.png | images/0015/00155481_3.png | images/0015/00155481_2.png | images/0015/00155481_4.png,"0,1,2,3,4",28,14,4,6555.0,3,0.056408,low
00284203,00284203.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284203.json,5,images/0028/00284203_2.png | images/0028/00284203_3.png | images/0028/00284203_4.png | images/0028/00284203_0.png | images/0028/00284203_1.png,"0,1,2,3,4",32,16,4,5984.0,2,0.056393,low
00272683,00272683.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00272683.json,5,images/0027/00272683_0.png | images/0027/00272683_2.png | images/0027/00272683_4.png | images/0027/00272683_3.png | images/0027/00272683_1.png,"0,1,2,3,4",32,16,4,5968.0,2,0.056375,low
00105198,00105198.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00105198.json,5,images/0010/00105198_2.png | images/0010/00105198_1.png | images/0010/00105198_3.png | images/0010/00105198_0.png | images/0010/00105198_4.png,"0,1,2,3,4",32,16,4,5959.0,2,0.056366,low
00092599,00092599.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00092599.json,5,images/0009/00092599_2.png | images/0009/00092599_0.png | images/0009/00092599_1.png | images/0009/00092599_3.png | images/0009/00092599_4.png,"0,1,2,3,4",32,16,4,5953.0,2,0.056359,low
00070302,00070302.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00070302.json,5,images/0007/00070302_2.png | images/0007/00070302_4.png | images/0007/00070302_3.png | images/0007/00070302_0.png | images/0007/00070302_1.png,"0,1,2,3,4",32,16,4,5951.0,2,0.056357,low
00264004,00264004.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00264004.json,5,images/0026/00264004_0.png | images/0026/00264004_2.png | images/0026/00264004_4.png | images/0026/00264004_1.png | images/0026/00264004_3.png,"0,1,2,3,4",32,16,4,5938.0,2,0.056342,low
00271648,00271648.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00271648.json,5,images/0027/00271648_1.png | images/0027/00271648_2.png | images/0027/00271648_0.png | images/0027/00271648_3.png | images/0027/00271648_4.png,"0,1,2,3,4",32,16,4,5927.0,2,0.05633,low
00191847,00191847.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00191847.json,5,images/0019/00191847_1.png | images/0019/00191847_2.png | images/0019/00191847_4.png | images/0019/00191847_0.png | images/0019/00191847_3.png,"0,1,2,3,4",32,16,4,5914.0,2,0.056316,low
00150489,00150489.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00150489.json,5,images/0015/00150489_3.png | images/0015/00150489_4.png | images/0015/00150489_0.png | images/0015/00150489_1.png | images/0015/00150489_2.png,"0,1,2,3,4",32,16,4,5839.0,2,0.056233,low
00071584,00071584.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00071584.json,5,images/0007/00071584_1.png | images/0007/00071584_0.png | images/0007/00071584_2.png | images/0007/00071584_3.png | images/0007/00071584_4.png,"0,1,2,3,4",32,16,4,5828.0,2,0.056221,low
00203960,00203960.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00203960.json,5,images/0020/00203960_4.png | images/0020/00203960_2.png | images/0020/00203960_1.png | images/0020/00203960_0.png | images/0020/00203960_3.png,"0,1,2,3,4",32,16,4,5822.0,2,0.056215,low
00095750,00095750.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00095750.json,5,images/0009/00095750_2.png | images/0009/00095750_3.png | images/0009/00095750_1.png | images/0009/00095750_0.png | images/0009/00095750_4.png,"0,1,2,3,4",32,16,4,5809.0,2,0.0562,low
00188753,00188753.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00188753.json,5,images/0018/00188753_4.png | images/0018/00188753_0.png | images/0018/00188753_1.png | images/0018/00188753_2.png | images/0018/00188753_3.png,"0,1,2,3,4",32,16,4,5791.0,2,0.05618,low
00070281,00070281.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00070281.json,5,images/0007/00070281_0.png | images/0007/00070281_2.png | images/0007/00070281_3.png | images/0007/00070281_1.png | images/0007/00070281_4.png,"0,1,2,3,4",32,16,4,5790.0,2,0.056179,low
00166110,00166110.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00166110.json,5,images/0016/00166110_4.png | images/0016/00166110_3.png | images/0016/00166110_1.png | images/0016/00166110_2.png | images/0016/00166110_0.png,"0,1,2,3,4",32,16,4,5746.0,2,0.056131,low
00307333,00307333.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00307333.json,3,images/0030/00307333_0.png | images/0030/00307333_2.png | images/0030/00307333_1.png,"0,1,2",32,16,4,5742.0,2,0.056126,low
00111567,00111567.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00111567.json,5,images/0011/00111567_1.png | images/0011/00111567_2.png | images/0011/00111567_0.png | images/0011/00111567_4.png | images/0011/00111567_3.png,"0,1,2,3,4",32,16,4,5731.0,2,0.056114,low
00111568,00111568.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00111568.json,5,images/0011/00111568_3.png | images/0011/00111568_0.png | images/0011/00111568_4.png | images/0011/00111568_1.png | images/0011/00111568_2.png,"0,1,2,3,4",32,16,4,5729.0,2,0.056112,low
00094900,00094900.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00094900.json,5,images/0009/00094900_1.png | images/0009/00094900_3.png | images/0009/00094900_4.png | images/0009/00094900_2.png | images/0009/00094900_0.png,"0,1,2,3,4",32,16,4,5726.0,2,0.056109,low
00261290,00261290.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00261290.json,5,images/0026/00261290_2.png | images/0026/00261290_3.png | images/0026/00261290_4.png | images/0026/00261290_0.png | images/0026/00261290_1.png,"0,1,2,3,4",32,16,4,5712.0,2,0.056093,low
00130578,00130578.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00130578.json,5,images/0013/00130578_2.png | images/0013/00130578_1.png | images/0013/00130578_0.png | images/0013/00130578_3.png | images/0013/00130578_4.png,"0,1,2,3,4",32,16,4,5693.0,2,0.056072,low
00135403,00135403.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00135403.json,5,images/0013/00135403_1.png | images/0013/00135403_4.png | images/0013/00135403_0.png | images/0013/00135403_3.png | images/0013/00135403_2.png,"0,1,2,3,4",32,16,4,5687.0,2,0.056066,low
00094119,00094119.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00094119.json,5,images/0009/00094119_2.png | images/0009/00094119_3.png | images/0009/00094119_0.png | images/0009/00094119_4.png | images/0009/00094119_1.png,"0,1,2,3,4",32,16,4,5686.0,2,0.056065,low
00105945,00105945.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00105945.json,5,images/0010/00105945_1.png | images/0010/00105945_2.png | images/0010/00105945_4.png | images/0010/00105945_0.png | images/0010/00105945_3.png,"0,1,2,3,4",32,16,4,5676.0,2,0.056054,low
00101441,00101441.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101441.json,5,images/0010/00101441_1.png | images/0010/00101441_4.png | images/0010/00101441_0.png | images/0010/00101441_3.png | images/0010/00101441_2.png,"0,1,2,3,4",32,16,4,5622.0,2,0.055994,low
00162664,00162664.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00162664.json,5,images/0016/00162664_0.png | images/0016/00162664_3.png | images/0016/00162664_4.png | images/0016/00162664_1.png | images/0016/00162664_2.png,"0,1,2,3,4",28,14,4,6172.0,3,0.055986,low
