file,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,line_pair_count,sketch_pair_count,curve_pair_count,complexity_score,complexity_label
00860443.json,28,14,4,11144.0,2,8,2,2,0.048965,low
00342189.json,24,12,4,11700.0,3,0,3,3,0.048962,low
00779308.json,30,15,4,5178.0,2,9,2,2,0.048948,low
00977705.json,30,15,4,5172.0,2,9,2,2,0.048941,low
00621924.json,30,15,4,5168.0,2,9,2,2,0.048936,low
00730446.json,30,15,4,5168.0,2,9,2,2,0.048936,low
00130766.json,30,15,4,5156.0,2,9,2,2,0.048923,low
00805850.json,28,14,4,11106.0,2,8,2,2,0.048923,low
00608664.json,30,15,4,5154.0,2,9,2,2,0.048921,low
00875628.json,28,14,4,11092.0,2,8,2,2,0.048907,low
00654404.json,28,14,4,11080.0,2,8,2,2,0.048894,low
00966625.json,30,15,4,5128.0,2,9,2,2,0.048892,low
00827511.json,28,14,4,11077.0,2,8,2,2,0.048891,low
00126781.json,30,15,4,5126.0,2,9,2,2,0.04889,low
00573480.json,28,14,4,11074.0,2,8,2,2,0.048887,low
00443447.json,28,14,4,11067.0,2,8,2,2,0.04888,low
00990578.json,28,14,4,11063.0,2,8,2,2,0.048875,low
00210131.json,24,12,4,11621.0,3,0,3,3,0.048875,low
00082459.json,28,14,4,11056.0,2,8,2,2,0.048868,low
00818127.json,28,14,4,11053.0,2,8,2,2,0.048864,low
00088491.json,24,12,4,11603.0,3,0,3,3,0.048856,low
00709254.json,30,15,4,5094.0,2,9,2,2,0.048855,low
00097343.json,30,15,4,5091.0,2,9,2,2,0.048852,low
00906399.json,28,14,4,11037.0,2,8,2,2,0.048847,low
00714373.json,30,15,4,5079.0,2,9,2,2,0.048838,low
00790417.json,30,15,4,5061.0,2,9,2,2,0.048819,low
00526009.json,28,14,4,11003.0,2,8,2,2,0.048809,low
00435510.json,28,14,4,11000.0,2,8,2,2,0.048806,low
00271200.json,30,15,4,5047.0,2,9,2,2,0.048803,low
00366336.json,30,15,4,5041.0,2,9,2,2,0.048797,low
00130649.json,30,15,4,5037.0,2,9,2,2,0.048792,low
00105334.json,30,15,4,5035.0,2,9,2,2,0.04879,low
00942879.json,28,14,4,10969.0,2,8,2,2,0.048772,low
00368775.json,30,15,4,5016.0,2,9,2,2,0.048769,low
00422323.json,30,15,4,5015.0,2,9,2,2,0.048768,low
00780135.json,28,14,4,10961.0,2,8,2,2,0.048763,low
00218730.json,30,15,4,4998.0,2,9,2,2,0.048749,low
00871686.json,28,14,4,10936.0,2,8,2,2,0.048735,low
00657707.json,28,14,4,10930.0,2,8,2,2,0.048729,low
00704260.json,28,14,4,10914.0,2,8,2,2,0.048711,low
00569098.json,30,15,4,4958.0,2,9,2,2,0.048705,low
00570232.json,24,12,4,11465.0,3,0,3,3,0.048704,low
00771125.json,28,14,4,10907.0,2,8,2,2,0.048703,low
00130553.json,30,15,4,4953.0,2,9,2,2,0.0487,low
00574489.json,28,14,4,10903.0,2,8,2,2,0.048699,low
00892784.json,28,14,4,10903.0,2,8,2,2,0.048699,low
00819870.json,28,14,4,10897.0,2,8,2,2,0.048692,low
00770815.json,30,15,4,4944.0,2,9,2,2,0.04869,low
00137271.json,30,15,4,4942.0,2,9,2,2,0.048687,low
00540148.json,30,15,4,4938.0,2,9,2,2,0.048683,low
00738713.json,30,15,4,4936.0,2,9,2,2,0.048681,low
00219746.json,28,14,4,10887.0,2,8,2,2,0.048681,low
00698446.json,24,12,4,11444.0,3,0,3,3,0.04868,low
00130841.json,30,15,4,4931.0,2,9,2,2,0.048675,low
00120917.json,30,15,4,4921.0,2,9,2,2,0.048664,low
00769995.json,28,14,4,10867.0,2,8,2,2,0.048659,low
00738762.json,30,15,4,4915.0,2,9,2,2,0.048658,low
00130853.json,30,15,4,4911.0,2,9,2,2,0.048653,low
00074225.json,24,12,4,11416.0,3,0,3,3,0.04865,low
00993124.json,30,15,4,4905.0,2,9,2,2,0.048647,low
00673947.json,30,15,4,4904.0,2,9,2,2,0.048646,low
00285713.json,30,15,4,4902.0,2,9,2,2,0.048643,low
00588937.json,28,14,4,10850.0,2,8,2,2,0.048641,low
00118301.json,28,14,4,10841.0,2,8,2,2,0.048631,low
00924016.json,28,14,4,10840.0,2,8,2,2,0.04863,low
00598070.json,28,14,4,10824.0,2,8,2,2,0.048612,low
00685122.json,28,14,4,10822.0,2,8,2,2,0.04861,low
00512294.json,24,12,4,11377.0,3,0,3,3,0.048607,low
00305216.json,24,12,4,11365.0,3,0,3,3,0.048593,low
00542050.json,30,15,4,4855.0,2,9,2,2,0.048592,low
00731224.json,30,15,4,4849.0,2,9,2,2,0.048585,low
00897564.json,28,14,4,10793.0,2,8,2,2,0.048578,low
00287367.json,24,12,4,11347.0,3,0,3,3,0.048573,low
00718293.json,28,14,4,10780.0,2,8,2,2,0.048563,low
00676095.json,28,14,4,10767.0,2,8,2,2,0.048549,low
00275163.json,30,15,4,4808.0,2,9,2,2,0.04854,low
00967077.json,28,14,4,10757.0,2,8,2,2,0.048538,low
00943459.json,28,14,4,10746.0,2,8,2,2,0.048526,low
00475085.json,30,15,4,4787.0,2,9,2,2,0.048517,low
00138527.json,28,14,4,10738.0,2,8,2,2,0.048517,low
00961075.json,28,14,4,10729.0,2,8,2,2,0.048507,low
00501924.json,24,12,4,11281.0,3,0,3,3,0.048501,low
00137250.json,30,15,4,4767.0,2,9,2,2,0.048495,low
00908781.json,24,12,4,11276.0,3,0,3,3,0.048495,low
00075544.json,28,14,4,10710.0,2,8,2,2,0.048486,low
00542251.json,30,15,4,4758.0,2,9,2,2,0.048485,low
00053722.json,24,12,4,11258.0,3,0,3,3,0.048475,low
00642326.json,28,14,4,10696.0,2,8,2,2,0.048471,low
00679855.json,28,14,4,10696.0,2,8,2,2,0.048471,low
00813547.json,24,12,4,11252.0,3,0,3,3,0.048469,low
00303701.json,28,14,4,10693.0,2,8,2,2,0.048468,low
00092996.json,28,14,4,10686.0,2,8,2,2,0.04846,low
00745597.json,30,15,4,4732.0,2,9,2,2,0.048456,low
00846527.json,24,12,4,11211.0,3,0,3,3,0.048424,low
00304666.json,28,14,4,10652.0,2,8,2,2,0.048422,low
00284176.json,30,15,4,4700.0,2,9,2,2,0.048421,low
00528344.json,28,14,4,10650.0,2,8,2,2,0.04842,low
00137030.json,30,15,4,4684.0,2,9,2,2,0.048403,low
00643739.json,28,14,4,10612.0,2,8,2,2,0.048378,low
00868919.json,28,14,4,10608.0,2,8,2,2,0.048374,low
00208478.json,30,15,4,4645.0,2,9,2,2,0.04836,low
00091401.json,28,14,4,10583.0,2,8,2,2,0.048346,low
00137158.json,30,15,4,4625.0,2,9,2,2,0.048338,low
00304667.json,28,14,4,10572.0,2,8,2,2,0.048334,low
00617777.json,28,14,4,10572.0,2,8,2,2,0.048334,low
00137599.json,30,15,4,4618.0,2,9,2,2,0.04833,low
00996537.json,30,15,4,4606.0,2,9,2,2,0.048317,low
00733988.json,28,14,4,10556.0,2,8,2,2,0.048317,low
00266912.json,24,12,4,11114.0,3,0,3,3,0.048317,low
00922321.json,30,15,4,4602.0,2,9,2,2,0.048313,low
00948829.json,28,14,4,10550.0,2,8,2,2,0.04831,low
00286097.json,24,12,4,11104.0,3,0,3,3,0.048306,low
00771133.json,28,14,4,10540.0,2,8,2,2,0.048299,low
00522637.json,28,14,4,10534.0,2,8,2,2,0.048292,low
00307144.json,28,14,4,10529.0,2,8,2,2,0.048287,low
00440340.json,28,14,4,10522.0,2,8,2,2,0.048279,low
00960224.json,28,14,4,10514.0,2,8,2,2,0.04827,low
00416444.json,24,12,4,11068.0,3,0,3,3,0.048266,low
00147043.json,30,15,4,4558.0,2,9,2,2,0.048264,low
00901275.json,28,14,4,10505.0,2,8,2,2,0.04826,low
00461759.json,28,14,4,10499.0,2,8,2,2,0.048254,low
00866631.json,28,14,4,10490.0,2,8,2,2,0.048244,low
00181694.json,24,12,4,11036.0,3,0,3,3,0.048231,low
00114946.json,24,12,4,11035.0,3,0,3,3,0.04823,low
00485140.json,30,15,4,4523.0,2,9,2,2,0.048226,low
00145015.json,30,15,4,4517.0,2,9,2,2,0.048219,low
00739553.json,30,15,4,4515.0,2,9,2,2,0.048217,low
00569331.json,28,14,4,10453.0,2,8,2,2,0.048203,low
00671093.json,28,14,4,10448.0,2,8,2,2,0.048198,low
00711798.json,28,14,4,10445.0,2,8,2,2,0.048194,low
00514546.json,28,14,4,10444.0,2,8,2,2,0.048193,low
00385533.json,28,14,4,10440.0,2,8,2,2,0.048189,low
00064014.json,28,14,4,10434.0,2,8,2,2,0.048182,low
00542300.json,30,15,4,4479.0,2,9,2,2,0.048177,low
00873014.json,30,15,4,4472.0,2,9,2,2,0.04817,low
00721986.json,28,14,4,10420.0,2,8,2,2,0.048167,low
00513345.json,24,12,4,10978.0,3,0,3,3,0.048167,low
00769694.json,30,15,4,4456.0,2,9,2,2,0.048152,low
00192412.json,28,14,4,10404.0,2,8,2,2,0.048149,low
00454616.json,28,14,4,10401.0,2,8,2,2,0.048146,low
00565011.json,28,14,4,10392.0,2,8,2,2,0.048136,low
00137245.json,30,15,4,4440.0,2,9,2,2,0.048134,low
00416460.json,24,12,4,10944.0,3,0,3,3,0.048129,low
00009806.json,24,12,4,10941.0,3,0,3,3,0.048126,low
00700083.json,28,14,4,10379.0,2,8,2,2,0.048122,low
00758472.json,24,12,4,10927.0,3,0,3,3,0.048111,low
00309623.json,28,14,4,10368.0,2,8,2,2,0.048109,low
00581548.json,28,14,4,10359.0,2,8,2,2,0.048099,low
00368831.json,28,14,4,10356.0,2,8,2,2,0.048096,low
00463989.json,30,15,4,4396.0,2,9,2,2,0.048086,low
00159250.json,28,14,4,10319.0,2,8,2,2,0.048055,low
00738765.json,30,15,4,4366.0,2,9,2,2,0.048053,low
00061363.json,28,14,4,10308.0,2,8,2,2,0.048043,low
00928755.json,28,14,4,10285.0,2,8,2,2,0.048018,low
00213724.json,30,15,4,4332.0,2,9,2,2,0.048015,low
00937785.json,24,12,4,10840.0,3,0,3,3,0.048015,low
00045203.json,24,12,4,10837.0,3,0,3,3,0.048011,low
00862299.json,24,12,4,10820.0,3,0,3,3,0.047993,low
00952036.json,28,14,4,10261.0,2,8,2,2,0.047992,low
00201456.json,24,12,4,10814.0,3,0,3,3,0.047986,low
00156741.json,28,14,4,10254.0,2,8,2,2,0.047984,low
00874354.json,24,12,4,10805.0,3,0,3,3,0.047976,low
00986302.json,30,15,4,4292.0,2,9,2,2,0.047971,low
00871684.json,28,14,4,10238.0,2,8,2,2,0.047966,low
00047582.json,24,12,4,10792.0,3,0,3,3,0.047962,low
00954846.json,28,14,4,10233.0,2,8,2,2,0.047961,low
00360747.json,28,14,4,10230.0,2,8,2,2,0.047957,low
00157530.json,28,14,4,10226.0,2,8,2,2,0.047953,low
00973849.json,24,12,4,10784.0,3,0,3,3,0.047953,low
00932737.json,24,12,4,10776.0,3,0,3,3,0.047944,low
00808646.json,30,15,4,4264.0,2,9,2,2,0.04794,low
00521265.json,28,14,4,10211.0,2,8,2,2,0.047936,low
00019066.json,28,14,4,10207.0,2,8,2,2,0.047932,low
00428204.json,28,14,4,10186.0,2,8,2,2,0.047909,low
00214844.json,28,14,4,10165.0,2,8,2,2,0.047886,low
00902037.json,24,12,4,10720.0,3,0,3,3,0.047883,low
00126779.json,30,15,4,4209.0,2,9,2,2,0.04788,low
00280465.json,30,15,4,4202.0,2,9,2,2,0.047872,low
00489801.json,24,12,4,10707.0,3,0,3,3,0.047868,low
00441692.json,24,12,4,10699.0,3,0,3,3,0.047859,low
00911410.json,28,14,4,10131.0,2,8,2,2,0.047848,low
00546153.json,30,15,4,4178.0,2,9,2,2,0.047846,low
00916746.json,24,12,4,10684.0,3,0,3,3,0.047843,low
00441392.json,24,12,4,10676.0,3,0,3,3,0.047834,low
00114871.json,24,12,4,10670.0,3,0,3,3,0.047827,low
00944016.json,24,12,4,10654.0,3,0,3,3,0.04781,low
00074589.json,24,12,4,10652.0,3,0,3,3,0.047808,low
00586593.json,24,12,4,10651.0,3,0,3,3,0.047807,low
00082718.json,28,14,4,10092.0,2,8,2,2,0.047805,low
00038036.json,24,12,4,10649.0,3,0,3,3,0.047804,low
00722593.json,28,14,4,10089.0,2,8,2,2,0.047802,low
00827941.json,24,12,4,10633.0,3,0,3,3,0.047787,low
00821385.json,28,14,4,10065.0,2,8,2,2,0.047776,low
00908081.json,30,15,4,4111.0,2,9,2,2,0.047772,low
00729849.json,24,12,4,10607.0,3,0,3,3,0.047758,low
00427361.json,30,15,4,4096.0,2,9,2,2,0.047755,low
00015716.json,24,12,4,10601.0,3,0,3,3,0.047751,low
00454055.json,24,12,4,10597.0,3,0,3,3,0.047747,low
00463175.json,28,14,4,10032.0,2,8,2,2,0.047739,low
00219519.json,28,14,4,10031.0,2,8,2,2,0.047738,low
00567871.json,28,14,4,10030.0,2,8,2,2,0.047737,low
00522343.json,28,14,4,10026.0,2,8,2,2,0.047733,low
00381088.json,28,14,4,10010.0,2,8,2,2,0.047715,low
00206376.json,28,14,4,10008.0,2,8,2,2,0.047713,low
00136924.json,28,14,4,10006.0,2,8,2,2,0.04771,low
00268107.json,24,12,4,10559.0,3,0,3,3,0.047705,low
00271828.json,28,14,4,9999.0,2,8,2,2,0.047703,low
00877873.json,28,14,4,9998.0,2,8,2,2,0.047702,low
00069926.json,28,14,4,9997.0,2,8,2,2,0.047701,low
00650553.json,28,14,4,9995.0,2,8,2,2,0.047698,low
00153698.json,24,12,4,10552.0,3,0,3,3,0.047697,low
00636288.json,24,12,4,10543.0,3,0,3,3,0.047688,low
00819059.json,30,15,4,4031.0,2,9,2,2,0.047684,low
00825846.json,28,14,4,9982.0,2,8,2,2,0.047684,low
00729314.json,24,12,4,10536.0,3,0,3,3,0.04768,low
00572431.json,28,14,4,9975.0,2,8,2,2,0.047676,low
00905222.json,28,14,4,9963.0,2,8,2,2,0.047663,low
00066611.json,28,14,4,9962.0,2,8,2,2,0.047662,low
00074673.json,24,12,4,10516.0,3,0,3,3,0.047658,low
00791312.json,28,14,4,9954.0,2,8,2,2,0.047653,low
00323614.json,30,15,4,4002.0,2,9,2,2,0.047652,low
00869121.json,24,12,4,10494.0,3,0,3,3,0.047634,low
00945124.json,24,12,4,10488.0,3,0,3,3,0.047627,low
00666813.json,24,12,4,10475.0,3,0,3,3,0.047613,low
00828701.json,28,14,4,9907.0,2,8,2,2,0.047601,low
00008301.json,28,14,4,9906.0,2,8,2,2,0.0476,low
00430484.json,28,14,4,9903.0,2,8,2,2,0.047597,low
00924711.json,24,12,4,10459.0,3,0,3,3,0.047595,low
00873689.json,24,12,4,10447.0,3,0,3,3,0.047582,low
00401164.json,28,14,4,9887.0,2,8,2,2,0.047579,low
00972280.json,24,12,4,10440.0,3,0,3,3,0.047574,low
00813052.json,24,12,4,10436.0,3,0,3,3,0.04757,low
00949899.json,28,14,4,9874.0,2,8,2,2,0.047565,low
00966091.json,24,12,4,10426.0,3,0,3,3,0.047559,low
00608759.json,28,14,4,9854.0,2,8,2,2,0.047543,low
00484501.json,24,12,4,10411.0,3,0,3,3,0.047542,low
00995261.json,24,12,4,10410.0,3,0,3,3,0.047541,low
00768792.json,28,14,4,9848.0,2,8,2,2,0.047536,low
00650579.json,28,14,4,9846.0,2,8,2,2,0.047534,low
00929668.json,28,14,4,9825.0,2,8,2,2,0.047511,low
00422014.json,24,12,4,10377.0,3,0,3,3,0.047505,low
00666262.json,28,14,4,9816.0,2,8,2,2,0.047501,low
00580038.json,28,14,4,9813.0,2,8,2,2,0.047498,low
00506004.json,24,12,4,10367.0,3,0,3,3,0.047494,low
00692413.json,28,14,4,9806.0,2,8,2,2,0.04749,low
00482009.json,24,12,4,10364.0,3,0,3,3,0.04749,low
00661137.json,24,12,4,10356.0,3,0,3,3,0.047481,low
00281902.json,24,12,4,10352.0,3,0,3,3,0.047477,low
00411905.json,28,14,4,9792.0,2,8,2,2,0.047475,low
00606819.json,28,14,4,9792.0,2,8,2,2,0.047475,low
00506203.json,24,12,4,10348.0,3,0,3,3,0.047473,low
00049679.json,28,14,4,9790.0,2,8,2,2,0.047472,low
00999148.json,28,14,4,9788.0,2,8,2,2,0.04747,low
00690209.json,24,12,4,10345.0,3,0,3,3,0.047469,low
00449876.json,24,12,4,10341.0,3,0,3,3,0.047465,low
00438984.json,28,14,4,9778.0,2,8,2,2,0.047459,low
00563812.json,24,12,4,10333.0,3,0,3,3,0.047456,low
00208393.json,28,14,4,9762.0,2,8,2,2,0.047442,low
00433782.json,24,12,4,10312.0,3,0,3,3,0.047433,low
00426127.json,24,12,4,10311.0,3,0,3,3,0.047432,low
00382834.json,24,12,4,10305.0,3,0,3,3,0.047425,low
00249144.json,24,12,4,10303.0,3,0,3,3,0.047423,low
00591117.json,28,14,4,9740.0,2,8,2,2,0.047417,low
00722371.json,28,14,4,9732.0,2,8,2,2,0.047409,low
00417552.json,28,14,4,9731.0,2,8,2,2,0.047407,low
00789686.json,28,14,4,9730.0,2,8,2,2,0.047406,low
00789141.json,24,12,4,10270.0,3,0,3,3,0.047387,low
00001497.json,28,14,4,9708.0,2,8,2,2,0.047382,low
00308152.json,24,12,4,10264.0,3,0,3,3,0.04738,low
00614948.json,24,12,4,10262.0,3,0,3,3,0.047378,low
00770084.json,28,14,4,9693.0,2,8,2,2,0.047366,low
00959590.json,28,14,4,9691.0,2,8,2,2,0.047363,low
00727598.json,28,14,4,9690.0,2,8,2,2,0.047362,low
00510350.json,28,14,4,9687.0,2,8,2,2,0.047359,low
00868776.json,28,14,4,9687.0,2,8,2,2,0.047359,low
00980156.json,28,14,4,9685.0,2,8,2,2,0.047357,low
00459482.json,28,14,4,9674.0,2,8,2,2,0.047345,low
00753729.json,28,14,4,9662.0,2,8,2,2,0.047331,low
00881773.json,24,12,4,10215.0,3,0,3,3,0.047326,low
00811939.json,28,14,4,9646.0,2,8,2,2,0.047314,low
00865170.json,28,14,4,9643.0,2,8,2,2,0.04731,low
00903559.json,28,14,4,9631.0,2,8,2,2,0.047297,low
00588821.json,28,14,4,9627.0,2,8,2,2,0.047293,low
00074669.json,24,12,4,10176.0,3,0,3,3,0.047283,low
00611337.json,24,12,4,10169.0,3,0,3,3,0.047275,low
00568935.json,24,12,4,10166.0,3,0,3,3,0.047272,low
00797659.json,28,14,4,9601.0,2,8,2,2,0.047264,low
00963464.json,24,12,4,10151.0,3,0,3,3,0.047256,low
00454606.json,28,14,4,9588.0,2,8,2,2,0.04725,low
00952621.json,28,14,4,9588.0,2,8,2,2,0.04725,low
00105402.json,24,12,4,10145.0,3,0,3,3,0.047249,low
00845943.json,28,14,4,9580.0,2,8,2,2,0.047241,low
00881772.json,24,12,4,10138.0,3,0,3,3,0.047241,low
00061286.json,28,14,4,9579.0,2,8,2,2,0.04724,low
00385531.json,28,14,4,9577.0,2,8,2,2,0.047238,low
00661449.json,24,12,4,10126.0,3,0,3,3,0.047228,low
00071687.json,28,14,4,9555.0,2,8,2,2,0.047214,low
00325602.json,28,14,4,9554.0,2,8,2,2,0.047212,low
00881778.json,24,12,4,10109.0,3,0,3,3,0.047209,low
00583496.json,28,14,4,9550.0,2,8,2,2,0.047208,low
00124852.json,28,14,4,9549.0,2,8,2,2,0.047207,low
00846198.json,28,14,4,9546.0,2,8,2,2,0.047204,low
00321729.json,24,12,4,10102.0,3,0,3,3,0.047202,low
00794815.json,28,14,4,9544.0,2,8,2,2,0.047201,low
00431993.json,28,14,4,9536.0,2,8,2,2,0.047193,low
00708771.json,28,14,4,9532.0,2,8,2,2,0.047188,low
00803325.json,28,14,4,9531.0,2,8,2,2,0.047187,low
00711150.json,28,14,4,9528.0,2,8,2,2,0.047184,low
00944926.json,28,14,4,9528.0,2,8,2,2,0.047184,low
00057104.json,28,14,4,9519.0,2,8,2,2,0.047174,low
00984683.json,28,14,4,9517.0,2,8,2,2,0.047172,low
00621077.json,28,14,4,9516.0,2,8,2,2,0.047171,low
00716263.json,24,12,4,10068.0,3,0,3,3,0.047164,low
00529593.json,24,12,4,10064.0,3,0,3,3,0.04716,low
00750331.json,28,14,4,9497.0,2,8,2,2,0.04715,low
00152414.json,24,12,4,10055.0,3,0,3,3,0.04715,low
00010661.json,28,14,4,9488.0,2,8,2,2,0.04714,low
00288425.json,28,14,4,9482.0,2,8,2,2,0.047133,low
00482035.json,28,14,4,9480.0,2,8,2,2,0.047131,low
00881774.json,24,12,4,10030.0,3,0,3,3,0.047122,low
00140582.json,24,12,4,10021.0,3,0,3,3,0.047112,low
00596738.json,28,14,4,9455.0,2,8,2,2,0.047103,low
00446808.json,28,14,4,9451.0,2,8,2,2,0.047099,low
00406766.json,28,14,4,9446.0,2,8,2,2,0.047093,low
00751050.json,28,14,4,9436.0,2,8,2,2,0.047082,low
00363476.json,28,14,4,9435.0,2,8,2,2,0.047081,low
00052151.json,24,12,4,9986.0,3,0,3,3,0.047074,low
00431996.json,28,14,4,9425.0,2,8,2,2,0.04707,low
00363415.json,28,14,4,9424.0,2,8,2,2,0.047069,low
00502024.json,24,12,4,9976.0,3,0,3,3,0.047063,low
00707078.json,28,14,4,9414.0,2,8,2,2,0.047058,low
00446810.json,28,14,4,9410.0,2,8,2,2,0.047054,low
00736157.json,28,14,4,9400.0,2,8,2,2,0.047043,low
00543233.json,28,14,4,9399.0,2,8,2,2,0.047042,low
00575549.json,24,12,4,9956.0,3,0,3,3,0.047041,low
00726153.json,28,14,4,9387.0,2,8,2,2,0.047028,low
00420714.json,28,14,4,9379.0,2,8,2,2,0.04702,low
00465916.json,24,12,4,9931.0,3,0,3,3,0.047013,low
00797809.json,28,14,4,9372.0,2,8,2,2,0.047012,low
00056044.json,24,12,4,9928.0,3,0,3,3,0.04701,low
00262876.json,28,14,4,9366.0,2,8,2,2,0.047005,low
00344780.json,28,14,4,9366.0,2,8,2,2,0.047005,low
00779997.json,24,12,4,9922.0,3,0,3,3,0.047003,low
00992480.json,24,12,4,9918.0,3,0,3,3,0.046999,low
00130772.json,30,15,4,3384.0,2,9,2,2,0.046971,low
00742291.json,24,12,4,9892.0,3,0,3,3,0.04697,low
00905009.json,24,12,4,9886.0,3,0,3,3,0.046964,low
00833353.json,24,12,4,9885.0,3,0,3,3,0.046962,low
00158781.json,24,12,4,9877.0,3,0,3,3,0.046954,low
00387138.json,28,14,4,9319.0,2,8,2,2,0.046953,low
00523222.json,24,12,4,9875.0,3,0,3,3,0.046951,low
00001382.json,28,14,4,9315.0,2,8,2,2,0.046949,low
00608075.json,28,14,4,9315.0,2,8,2,2,0.046949,low
00912965.json,28,14,4,9311.0,2,8,2,2,0.046945,low
00481044.json,28,14,4,9309.0,2,8,2,2,0.046942,low
00612754.json,28,14,4,9305.0,2,8,2,2,0.046938,low
00866208.json,24,12,4,9858.0,3,0,3,3,0.046933,low
00574496.json,28,14,4,9297.0,2,8,2,2,0.046929,low
00882501.json,28,14,4,9296.0,2,8,2,2,0.046928,low
00841336.json,28,14,4,9293.0,2,8,2,2,0.046925,low
00367890.json,28,14,4,9289.0,2,8,2,2,0.04692,low
00364031.json,28,14,4,9278.0,2,8,2,2,0.046908,low
00912045.json,28,14,4,9277.0,2,8,2,2,0.046907,low
00988723.json,24,12,4,9831.0,3,0,3,3,0.046903,low
00089575.json,24,12,4,9829.0,3,0,3,3,0.046901,low
00818596.json,28,14,4,9265.0,2,8,2,2,0.046894,low
00421528.json,24,12,4,9820.0,3,0,3,3,0.046891,low
00180446.json,28,14,4,9261.0,2,8,2,2,0.04689,low
00408759.json,28,14,4,9257.0,2,8,2,2,0.046885,low
00801355.json,24,12,4,9813.0,3,0,3,3,0.046883,low
00420715.json,28,14,4,9254.0,2,8,2,2,0.046882,low
00303693.json,28,14,4,9243.0,2,8,2,2,0.04687,low
00870529.json,28,14,4,9239.0,2,8,2,2,0.046865,low
00180447.json,28,14,4,9225.0,2,8,2,2,0.04685,low
00325603.json,28,14,4,9221.0,2,8,2,2,0.046845,low
00487463.json,24,12,4,9760.0,3,0,3,3,0.046825,low
00248962.json,28,14,4,9200.0,2,8,2,2,0.046822,low
00281996.json,28,14,4,9188.0,2,8,2,2,0.046809,low
00073173.json,28,14,4,9186.0,2,8,2,2,0.046807,low
00976734.json,24,12,4,9744.0,3,0,3,3,0.046807,low
00108334.json,24,12,4,9743.0,3,0,3,3,0.046806,low
00042206.json,24,12,4,9725.0,3,0,3,3,0.046786,low
00789919.json,24,12,4,9725.0,3,0,3,3,0.046786,low
00631251.json,28,14,4,9166.0,2,8,2,2,0.046785,low
00782093.json,28,14,4,9166.0,2,8,2,2,0.046785,low
00711848.json,24,12,4,9723.0,3,0,3,3,0.046784,low
00423018.json,24,12,4,9719.0,3,0,3,3,0.046779,low
00378347.json,28,14,4,9145.0,2,8,2,2,0.046762,low
00631763.json,24,12,4,9695.0,3,0,3,3,0.046753,low
00821473.json,28,14,4,9134.0,2,8,2,2,0.04675,low
00729289.json,24,12,4,9691.0,3,0,3,3,0.046749,low
00467627.json,28,14,4,9133.0,2,8,2,2,0.046748,low
00976737.json,24,12,4,9687.0,3,0,3,3,0.046744,low
00606572.json,24,12,4,9686.0,3,0,3,3,0.046743,low
00378386.json,28,14,4,9125.0,2,8,2,2,0.04674,low
00379194.json,28,14,4,9125.0,2,8,2,2,0.04674,low
00900697.json,28,14,4,9125.0,2,8,2,2,0.04674,low
00276345.json,28,14,4,9120.0,2,8,2,2,0.046734,low
00877802.json,28,14,4,9117.0,2,8,2,2,0.046731,low
00436681.json,28,14,4,9113.0,2,8,2,2,0.046726,low
00722533.json,28,14,4,9113.0,2,8,2,2,0.046726,low
00907050.json,28,14,4,9108.0,2,8,2,2,0.046721,low
00564326.json,28,14,4,9106.0,2,8,2,2,0.046719,low
00583560.json,28,14,4,9105.0,2,8,2,2,0.046718,low
00976736.json,24,12,4,9661.0,3,0,3,3,0.046716,low
00828517.json,24,12,4,9660.0,3,0,3,3,0.046714,low
00201109.json,24,12,4,9659.0,3,0,3,3,0.046713,low
00774407.json,24,12,4,9658.0,3,0,3,3,0.046712,low
00043046.json,24,12,4,9653.0,3,0,3,3,0.046707,low
00057769.json,28,14,4,9093.0,2,8,2,2,0.046704,low
00826082.json,28,14,4,9092.0,2,8,2,2,0.046703,low
00486657.json,28,14,4,9088.0,2,8,2,2,0.046699,low
00951569.json,28,14,4,9087.0,2,8,2,2,0.046698,low
00661656.json,28,14,4,9078.0,2,8,2,2,0.046688,low
00031471.json,28,14,4,9065.0,2,8,2,2,0.046674,low
00139871.json,24,12,4,9620.0,3,0,3,3,0.04667,low
00211814.json,28,14,4,9059.0,2,8,2,2,0.046667,low
00385535.json,28,14,4,9048.0,2,8,2,2,0.046655,low
00881771.json,24,12,4,9606.0,3,0,3,3,0.046655,low
00938884.json,28,14,4,9045.0,2,8,2,2,0.046651,low
00838871.json,24,12,4,9599.0,3,0,3,3,0.046647,low
00871855.json,24,12,4,9596.0,3,0,3,3,0.046644,low
00159166.json,28,14,4,9032.0,2,8,2,2,0.046637,low
00448113.json,24,12,4,9586.0,3,0,3,3,0.046633,low
00877801.json,28,14,4,9027.0,2,8,2,2,0.046632,low
00817251.json,28,14,4,9026.0,2,8,2,2,0.046631,low
00464931.json,28,14,4,9023.0,2,8,2,2,0.046627,low
00878641.json,28,14,4,9020.0,2,8,2,2,0.046624,low
00183250.json,24,12,4,9568.0,3,0,3,3,0.046613,low
00284281.json,24,12,4,9565.0,3,0,3,3,0.04661,low
00456769.json,28,14,4,9002.0,2,8,2,2,0.046604,low
00825613.json,24,12,4,9551.0,3,0,3,3,0.046594,low
00284580.json,24,12,4,9546.0,3,0,3,3,0.046589,low
00078404.json,24,12,4,9543.0,3,0,3,3,0.046586,low
00078403.json,24,12,4,9540.0,3,0,3,3,0.046582,low
