sample_id,image_count_in_cad,action_json_exists,example_image_paths
00260078,5,1,images/0026/00260078_0.png | images/0026/00260078_3.png | images/0026/00260078_2.png | images/0026/00260078_1.png | images/0026/00260078_4.png
00260168,5,1,images/0026/00260168_2.png | images/0026/00260168_0.png | images/0026/00260168_1.png | images/0026/00260168_3.png | images/0026/00260168_4.png
00260237,5,1,images/0026/00260237_4.png | images/0026/00260237_3.png | images/0026/00260237_1.png | images/0026/00260237_2.png | images/0026/00260237_0.png
00260252,5,1,images/0026/00260252_1.png | images/0026/00260252_0.png | images/0026/00260252_2.png | images/0026/00260252_3.png | images/0026/00260252_4.png
00260273,5,1,images/0026/00260273_3.png | images/0026/00260273_1.png | images/0026/00260273_2.png | images/0026/00260273_4.png | images/0026/00260273_0.png
00260274,5,1,images/0026/00260274_0.png | images/0026/00260274_1.png | images/0026/00260274_2.png | images/0026/00260274_3.png | images/0026/00260274_4.png
00260275,5,1,images/0026/00260275_0.png | images/0026/00260275_2.png | images/0026/00260275_4.png | images/0026/00260275_1.png | images/0026/00260275_3.png
00260276,5,1,images/0026/00260276_4.png | images/0026/00260276_1.png | images/0026/00260276_2.png | images/0026/00260276_3.png | images/0026/00260276_0.png
00260277,5,1,images/0026/00260277_2.png | images/0026/00260277_0.png | images/0026/00260277_3.png | images/0026/00260277_1.png | images/0026/00260277_4.png
00260283,5,1,images/0026/00260283_0.png | images/0026/00260283_2.png | images/0026/00260283_3.png | images/0026/00260283_4.png | images/0026/00260283_1.png
00260284,5,1,images/0026/00260284_0.png | images/0026/00260284_1.png | images/0026/00260284_2.png | images/0026/00260284_3.png | images/0026/00260284_4.png
00260292,5,1,images/0026/00260292_0.png | images/0026/00260292_4.png | images/0026/00260292_1.png | images/0026/00260292_2.png | images/0026/00260292_3.png
00260308,5,1,images/0026/00260308_3.png | images/0026/00260308_2.png | images/0026/00260308_1.png | images/0026/00260308_0.png | images/0026/00260308_4.png
00260319,5,1,images/0026/00260319_1.png | images/0026/00260319_4.png | images/0026/00260319_0.png | images/0026/00260319_3.png | images/0026/00260319_2.png
00260320,5,1,images/0026/00260320_4.png | images/0026/00260320_1.png | images/0026/00260320_3.png | images/0026/00260320_0.png | images/0026/00260320_2.png
00260440,5,1,images/0026/00260440_1.png | images/0026/00260440_4.png | images/0026/00260440_0.png | images/0026/00260440_2.png | images/0026/00260440_3.png
00260467,5,1,images/0026/00260467_1.png | images/0026/00260467_2.png | images/0026/00260467_3.png | images/0026/00260467_4.png | images/0026/00260467_0.png
00260487,5,1,images/0026/00260487_1.png | images/0026/00260487_3.png | images/0026/00260487_0.png | images/0026/00260487_2.png | images/0026/00260487_4.png
00260490,5,1,images/0026/00260490_2.png | images/0026/00260490_0.png | images/0026/00260490_3.png | images/0026/00260490_4.png | images/0026/00260490_1.png
00260503,5,1,images/0026/00260503_3.png | images/0026/00260503_0.png | images/0026/00260503_1.png | images/0026/00260503_2.png | images/0026/00260503_4.png
00260506,5,1,images/0026/00260506_2.png | images/0026/00260506_4.png | images/0026/00260506_3.png | images/0026/00260506_0.png | images/0026/00260506_1.png
00260521,5,1,images/0026/00260521_0.png | images/0026/00260521_3.png | images/0026/00260521_4.png | images/0026/00260521_1.png | images/0026/00260521_2.png
00260540,5,1,images/0026/00260540_0.png | images/0026/00260540_2.png | images/0026/00260540_4.png | images/0026/00260540_1.png | images/0026/00260540_3.png
00260543,5,1,images/0026/00260543_1.png | images/0026/00260543_0.png | images/0026/00260543_2.png | images/0026/00260543_4.png | images/0026/00260543_3.png
00260545,5,1,images/0026/00260545_2.png | images/0026/00260545_4.png | images/0026/00260545_3.png | images/0026/00260545_0.png | images/0026/00260545_1.png
00260554,5,1,images/0026/00260554_1.png | images/0026/00260554_2.png | images/0026/00260554_3.png | images/0026/00260554_4.png | images/0026/00260554_0.png
00260556,5,1,images/0026/00260556_0.png | images/0026/00260556_4.png | images/0026/00260556_1.png | images/0026/00260556_2.png | images/0026/00260556_3.png
00260558,5,1,images/0026/00260558_1.png | images/0026/00260558_0.png | images/0026/00260558_2.png | images/0026/00260558_3.png | images/0026/00260558_4.png
00260560,5,1,images/0026/00260560_0.png | images/0026/00260560_3.png | images/0026/00260560_4.png | images/0026/00260560_1.png | images/0026/00260560_2.png
00260562,5,1,images/0026/00260562_4.png | images/0026/00260562_0.png | images/0026/00260562_1.png | images/0026/00260562_2.png | images/0026/00260562_3.png
00260564,5,1,images/0026/00260564_1.png | images/0026/00260564_2.png | images/0026/00260564_3.png | images/0026/00260564_0.png | images/0026/00260564_4.png
00260582,5,1,images/0026/00260582_2.png | images/0026/00260582_0.png | images/0026/00260582_1.png | images/0026/00260582_4.png | images/0026/00260582_3.png
00260585,5,1,images/0026/00260585_3.png | images/0026/00260585_4.png | images/0026/00260585_1.png | images/0026/00260585_0.png | images/0026/00260585_2.png
00260590,5,1,images/0026/00260590_1.png | images/0026/00260590_0.png | images/0026/00260590_2.png | images/0026/00260590_4.png | images/0026/00260590_3.png
00260596,5,1,images/0026/00260596_0.png | images/0026/00260596_3.png | images/0026/00260596_2.png | images/0026/00260596_1.png | images/0026/00260596_4.png
00260609,5,1,images/0026/00260609_1.png | images/0026/00260609_4.png | images/0026/00260609_0.png | images/0026/00260609_3.png | images/0026/00260609_2.png
00260610,5,1,images/0026/00260610_1.png | images/0026/00260610_0.png | images/0026/00260610_2.png | images/0026/00260610_4.png | images/0026/00260610_3.png
00260630,5,1,images/0026/00260630_4.png | images/0026/00260630_0.png | images/0026/00260630_2.png | images/0026/00260630_1.png | images/0026/00260630_3.png
00260665,5,1,images/0026/00260665_1.png | images/0026/00260665_2.png | images/0026/00260665_4.png | images/0026/00260665_0.png | images/0026/00260665_3.png
00260681,5,1,images/0026/00260681_4.png | images/0026/00260681_2.png | images/0026/00260681_0.png | images/0026/00260681_3.png | images/0026/00260681_1.png
00260695,5,1,images/0026/00260695_0.png | images/0026/00260695_3.png | images/0026/00260695_4.png | images/0026/00260695_2.png | images/0026/00260695_1.png
00260711,5,1,images/0026/00260711_1.png | images/0026/00260711_0.png | images/0026/00260711_4.png | images/0026/00260711_2.png | images/0026/00260711_3.png
00260732,5,1,images/0026/00260732_2.png | images/0026/00260732_3.png | images/0026/00260732_4.png | images/0026/00260732_1.png | images/0026/00260732_0.png
00260800,5,1,images/0026/00260800_2.png | images/0026/00260800_1.png | images/0026/00260800_3.png | images/0026/00260800_4.png | images/0026/00260800_0.png
00260808,5,1,images/0026/00260808_3.png | images/0026/00260808_4.png | images/0026/00260808_0.png | images/0026/00260808_1.png | images/0026/00260808_2.png
00260812,5,1,images/0026/00260812_2.png | images/0026/00260812_1.png | images/0026/00260812_4.png | images/0026/00260812_3.png | images/0026/00260812_0.png
00260819,5,1,images/0026/00260819_0.png | images/0026/00260819_1.png | images/0026/00260819_2.png | images/0026/00260819_3.png | images/0026/00260819_4.png
00260914,5,1,images/0026/00260914_3.png | images/0026/00260914_1.png | images/0026/00260914_4.png | images/0026/00260914_0.png | images/0026/00260914_2.png
00260924,5,1,images/0026/00260924_1.png | images/0026/00260924_0.png | images/0026/00260924_2.png | images/0026/00260924_3.png | images/0026/00260924_4.png
00260927,5,1,images/0026/00260927_0.png | images/0026/00260927_3.png | images/0026/00260927_1.png | images/0026/00260927_4.png | images/0026/00260927_2.png
00260965,5,1,images/0026/00260965_0.png | images/0026/00260965_2.png | images/0026/00260965_3.png | images/0026/00260965_1.png | images/0026/00260965_4.png
00261032,5,1,images/0026/00261032_0.png | images/0026/00261032_2.png | images/0026/00261032_1.png | images/0026/00261032_3.png | images/0026/00261032_4.png
00261058,5,1,images/0026/00261058_0.png | images/0026/00261058_2.png | images/0026/00261058_1.png | images/0026/00261058_3.png | images/0026/00261058_4.png
00261060,5,1,images/0026/00261060_0.png | images/0026/00261060_3.png | images/0026/00261060_1.png | images/0026/00261060_4.png | images/0026/00261060_2.png
00261124,5,1,images/0026/00261124_1.png | images/0026/00261124_2.png | images/0026/00261124_3.png | images/0026/00261124_4.png | images/0026/00261124_0.png
00261137,5,1,images/0026/00261137_2.png | images/0026/00261137_1.png | images/0026/00261137_0.png | images/0026/00261137_3.png | images/0026/00261137_4.png
00261145,5,1,images/0026/00261145_2.png | images/0026/00261145_4.png | images/0026/00261145_1.png | images/0026/00261145_0.png | images/0026/00261145_3.png
00261193,5,1,images/0026/00261193_0.png | images/0026/00261193_2.png | images/0026/00261193_3.png | images/0026/00261193_1.png | images/0026/00261193_4.png
00261227,5,1,images/0026/00261227_0.png | images/0026/00261227_1.png | images/0026/00261227_3.png | images/0026/00261227_4.png | images/0026/00261227_2.png
00261287,5,1,images/0026/00261287_0.png | images/0026/00261287_1.png | images/0026/00261287_2.png | images/0026/00261287_3.png | images/0026/00261287_4.png
00261290,5,1,images/0026/00261290_2.png | images/0026/00261290_3.png | images/0026/00261290_4.png | images/0026/00261290_0.png | images/0026/00261290_1.png
00261295,5,1,images/0026/00261295_2.png | images/0026/00261295_3.png | images/0026/00261295_0.png | images/0026/00261295_1.png | images/0026/00261295_4.png
00261442,5,1,images/0026/00261442_4.png | images/0026/00261442_2.png | images/0026/00261442_1.png | images/0026/00261442_3.png | images/0026/00261442_0.png
00261469,5,1,images/0026/00261469_2.png | images/0026/00261469_0.png | images/0026/00261469_4.png | images/0026/00261469_3.png | images/0026/00261469_1.png
00261477,5,1,images/0026/00261477_4.png | images/0026/00261477_1.png | images/0026/00261477_0.png | images/0026/00261477_3.png | images/0026/00261477_2.png
00261552,5,1,images/0026/00261552_2.png | images/0026/00261552_0.png | images/0026/00261552_4.png | images/0026/00261552_3.png | images/0026/00261552_1.png
00261553,5,1,images/0026/00261553_4.png | images/0026/00261553_0.png | images/0026/00261553_1.png | images/0026/00261553_2.png | images/0026/00261553_3.png
00261568,5,1,images/0026/00261568_3.png | images/0026/00261568_0.png | images/0026/00261568_1.png | images/0026/00261568_4.png | images/0026/00261568_2.png
00261589,5,1,images/0026/00261589_2.png | images/0026/00261589_3.png | images/0026/00261589_0.png | images/0026/00261589_1.png | images/0026/00261589_4.png
00261591,5,1,images/0026/00261591_1.png | images/0026/00261591_4.png | images/0026/00261591_0.png | images/0026/00261591_3.png | images/0026/00261591_2.png
00261641,5,1,images/0026/00261641_0.png | images/0026/00261641_3.png | images/0026/00261641_4.png | images/0026/00261641_2.png | images/0026/00261641_1.png
00261659,5,1,images/0026/00261659_0.png | images/0026/00261659_1.png | images/0026/00261659_2.png | images/0026/00261659_3.png | images/0026/00261659_4.png
00261759,5,1,images/0026/00261759_1.png | images/0026/00261759_3.png | images/0026/00261759_0.png | images/0026/00261759_2.png | images/0026/00261759_4.png
00261782,5,1,images/0026/00261782_0.png | images/0026/00261782_4.png | images/0026/00261782_2.png | images/0026/00261782_3.png | images/0026/00261782_1.png
00261787,5,1,images/0026/00261787_2.png | images/0026/00261787_3.png | images/0026/00261787_4.png | images/0026/00261787_0.png | images/0026/00261787_1.png
00261840,5,1,images/0026/00261840_4.png | images/0026/00261840_0.png | images/0026/00261840_3.png | images/0026/00261840_1.png | images/0026/00261840_2.png
00261878,5,1,images/0026/00261878_2.png | images/0026/00261878_0.png | images/0026/00261878_3.png | images/0026/00261878_1.png | images/0026/00261878_4.png
00261883,5,1,images/0026/00261883_1.png | images/0026/00261883_2.png | images/0026/00261883_3.png | images/0026/00261883_0.png | images/0026/00261883_4.png
00261892,5,1,images/0026/00261892_4.png | images/0026/00261892_0.png | images/0026/00261892_2.png | images/0026/00261892_1.png | images/0026/00261892_3.png
00261937,5,1,images/0026/00261937_1.png | images/0026/00261937_3.png | images/0026/00261937_0.png | images/0026/00261937_4.png | images/0026/00261937_2.png
00261946,5,1,images/0026/00261946_0.png | images/0026/00261946_2.png | images/0026/00261946_1.png | images/0026/00261946_4.png | images/0026/00261946_3.png
00261959,5,1,images/0026/00261959_3.png | images/0026/00261959_4.png | images/0026/00261959_1.png | images/0026/00261959_0.png | images/0026/00261959_2.png
00261967,5,1,images/0026/00261967_1.png | images/0026/00261967_3.png | images/0026/00261967_2.png | images/0026/00261967_0.png | images/0026/00261967_4.png
00262126,5,1,images/0026/00262126_1.png | images/0026/00262126_3.png | images/0026/00262126_2.png | images/0026/00262126_4.png | images/0026/00262126_0.png
00262144,5,1,images/0026/00262144_2.png | images/0026/00262144_3.png | images/0026/00262144_0.png | images/0026/00262144_4.png | images/0026/00262144_1.png
00262149,5,1,images/0026/00262149_0.png | images/0026/00262149_3.png | images/0026/00262149_1.png | images/0026/00262149_2.png | images/0026/00262149_4.png
00262153,5,1,images/0026/00262153_1.png | images/0026/00262153_0.png | images/0026/00262153_2.png | images/0026/00262153_3.png | images/0026/00262153_4.png
00262188,5,1,images/0026/00262188_3.png | images/0026/00262188_0.png | images/0026/00262188_4.png | images/0026/00262188_1.png | images/0026/00262188_2.png
00262237,5,1,images/0026/00262237_2.png | images/0026/00262237_0.png | images/0026/00262237_1.png | images/0026/00262237_3.png | images/0026/00262237_4.png
00262238,5,1,images/0026/00262238_0.png | images/0026/00262238_4.png | images/0026/00262238_2.png | images/0026/00262238_3.png | images/0026/00262238_1.png
00262239,5,1,images/0026/00262239_1.png | images/0026/00262239_2.png | images/0026/00262239_0.png | images/0026/00262239_4.png | images/0026/00262239_3.png
00262240,5,1,images/0026/00262240_2.png | images/0026/00262240_3.png | images/0026/00262240_1.png | images/0026/00262240_4.png | images/0026/00262240_0.png
00262242,5,1,images/0026/00262242_0.png | images/0026/00262242_1.png | images/0026/00262242_3.png | images/0026/00262242_4.png | images/0026/00262242_2.png
00262252,5,1,images/0026/00262252_2.png | images/0026/00262252_0.png | images/0026/00262252_1.png | images/0026/00262252_3.png | images/0026/00262252_4.png
00262256,5,1,images/0026/00262256_1.png | images/0026/00262256_0.png | images/0026/00262256_2.png | images/0026/00262256_3.png | images/0026/00262256_4.png
00262265,5,1,images/0026/00262265_1.png | images/0026/00262265_2.png | images/0026/00262265_4.png | images/0026/00262265_3.png | images/0026/00262265_0.png
